Review Site,Ski Area,Review Date,Review Star Rating (out of 5),Review Text
Tripadvisor,Red Lodge Mountain,Jan 2017,3,"We visited Red Lodge over the New Year holiday and had an amazing time! All the staff employed at Red Lodge Mountain were wonderful, from the parking attendants, gift shop, snack bar, to the lift attendants. You can tell that they all love their jobs, they were always smiling and greeting us, asking how the runs are and suggesting where to go next. Thanks for a great ski vacation, can't wait to go back!"
Tripadvisor,Red Lodge Mountain,Jan 2017,3,"The terrain and skiing are good. The bathrooms in the base lodge are gross -- on par with a seedy truck stop. The base lodge is rather small and is crowded on busy days. Lifts are slow and on the latest trip one lift was running at half speed due to a mechanical issue that purportedly won't be fixed until next year. Food and beverage prices are very high, quality is average at best. The town of Red Lodge is very nice."
Tripadvisor,Red Lodge Mountain,Dec 2016,3,We had a great time at Red Lodge skiing. It was windy one day but was awesome the others. My kids are new to skiing and they loved the good options for green runs.
Tripadvisor,Red Lodge Mountain,Jan 2017,4,"I thought it was a pretty awesome place. Decent snow. Very cold. Only downfall is the triple lift was a little slow. Terrain park was fun, back country was decent. Overall enjoyable"
Tripadvisor,Red Lodge Mountain,Jan 2017,5,"We went skiing and had a blast, the people were friendly, The food was great, The Yodeler motel was very clean and reasonable priced, The Red lodge brewing co was very good and the skiing was awesome."
Tripadvisor,Red Lodge Mountain,Jan 2017,4,"It was a great trip overall. Awesome groomers, awesome ski lift operators, great lodging. Wouldn't mind more park tho. Love box rails and mini kickers. Need more of them."
Tripadvisor,Red Lodge Mountain,Jan 2017,5,My boys first time and they loved it so of course dad love it! The staff was great and helpful! The mountain was great skiing! My boys still talk about the instructor and the lift guys! Thank you for taking care of my family for a great day!
Tripadvisor,Red Lodge Mountain,Dec 2016,4,"Lift help was friendly, lines were short. Kids took lessons in the morning and the instructor was very friendly as well. Not a lot of snow yet but was well manicured."
Tripadvisor,Red Lodge Mountain,Dec 2016,3,"We were at Red Lodge the week between Christmas and New Years. Lift lines were short and the staff was great. Very fun, relaxed ski area."
Tripadvisor,Red Lodge Mountain,Jan 2019,2,Mountain wasn’t groomed. Like at all. Gift shop only had huge sizes in both men’s and women’s clothes. The Stube (restaurant/bar) needs to be bigger it was soooo crowded you couldn’t walk. Draft beers were good but the famous beer cheese dip was nothing special.
Tripadvisor,Red Lodge Mountain,Dec 2018,3,Great skiing in a true Western town. Great prices for amazing skiing. Easy drive from Red Lodge up the mountain. No shuttle though
Tripadvisor,Red Lodge Mountain,Dec 2018,3,This is a cute mountain. Am I supposed to say cute? Haha First time I have been there. Certainly different than the big resorts in Wyoming and Utah but I liked the atmosphere. Seemed very family friendly. \nThe conditions were way different than I expected but again early season and not really knowing the mountain well we were in some runs that weren’t my cup of tea. Overall it was a good experience and if we go back it will be later in the season. \nThe magic carpet and beginning area was great!! My husband took our 3 year old down on her snowboard and the price is perfect~ free!!
Tripadvisor,Red Lodge Mountain,Dec 2018,4,"I’ve grown up in the Red Lodge area and have been skiing RLM since I was 3 years old. I don’t have enough good things to say, it’s a small community oriented mountain with big terrain. \nThere are rarely any lift lines and plenty of hidden terrain. Red Lodge has a easygoing, resort town vibe and lots of restaurants for after the mountain closes. Beginners have easy access to easy terrain and good instructors at their disposal. Intermediate will be delighted at the signature “Lazy M.” Advanced skiers will find excellent tree skiing and steeps off of Cole Creek."
Tripadvisor,Red Lodge Mountain,Apr 2018,4,I would highly recommend taking a lesson prior to skiing if you have never skied. Our instructors were patient and kind. I would also suggest buying a ski helmet. Our family rented skis etc and thought we could purchase helmets at the store if needed. Helmets were scarce so we went without - would not recommend. As a family we flew into Billings so we didn’t want to pack too much. Beautiful mountain and helpful staff.
Tripadvisor,Red Lodge Mountain,Apr 2018,4,We are a family of snowboarders. We love this mountain. It has such great variety for all of us. We’ll be back again. The only ding is the parking lot is nasty to drive or walk through.
Tripadvisor,Red Lodge Mountain,Apr 2018,4,So beautiful &amp; great skiing conditions we had a blast skiing here yesterday very beautiful &amp; lots of runs from beginners to expects.
Tripadvisor,Red Lodge Mountain,Mar 2018,2,"We visited during March of 2018 for my son to compete in a free-ride competition and unfortunately the snow conditions were poor. There was plenty of snow but we hit it after a week of warm weather and then cold temps the days were we there left the snow rock hard to icy. The lower mountain groomers were ok in the afternoon after the sun had softened them a bit. The chairs that service the area from the bottom near the lodge are S-L-O-W. Right at the base there is a triple chair, a carpet tow for the beginner area, a double that accesses easy terrain, and another double that starts a little higher up but accesses the same terrain as the triple. But once you get back in the Cole Creek and Palisades areas, those have high speed quads to move you along. The terrain would be fabulous with some fresh snow. The view from the top of the Grizzly chair is amazing, and skiing down in the Palisades area is very picturesque. So it's got a lot going for it and would be a great area with better snow. There's also a midway chalet on the upper part of the mountain that offers a nice bar and grill."
Tripadvisor,Red Lodge Mountain,Mar 2018,3,Great little spring break trip! Would recommend to anyone who is learning or already a master! The lift operators are very nice and helpful if you need directions! The lodge is a very welcoming area with a cozy wood fireplace smell!
Tripadvisor,Red Lodge Mountain,Mar 2018,3,"Altitude without the attitude! This is a great, no frills, skiing mountain; no lines, no crowds on the hill, VERY picturesque and inexpensive tickets! Limited options for group lessons in comparisons to other larger resorts. But, the instructor, Jake, we got for our 9 year old in a group and then in a private was excellent. \n\nFood and beverages at the Bierstube were surprisingly reasonable! \n\nAll in all, this ski resort is an excellent value!! Our family would recommend this ski resort!"
Tripadvisor,Red Lodge Mountain,Jan 2017,4,Mountain operations does a great job daily in getting mountain ready for skiers even when they are short on snow. Fun times for sure
Tripadvisor,Red Lodge Mountain,Jan 2017,4,"Bluebird day. Snow in really good condition. Good in the bierstube good, really super waitress. Love the mountain!"
Tripadvisor,Red Lodge Mountain,Jan 2017,4,"Even though there wasn't great coverage on the upper mountain, we enjoyed the blue cruisers and mogul filled runs. The base area seemed to get a bit congested and lacked an organized system. We weren't sure if there was a line or where we should wait to get on the lift. Line separators may help with some of the confusion. We will be back as we were able to score some discounted tickets by buying in advance online."
Tripadvisor,Red Lodge Mountain,Jan 2017,3,Good mountain for family. A little slick but good. Why isn't there a tubing hill? Really disappointed it doesn't have one as it would be great for families. Need a bigger chalet for hanging out.
Tripadvisor,Red Lodge Mountain,Jan 2017,3,Had a great time with the family skiing and snowboarding. Decently priced and the staff were very helpful and friendly. Will go again for sure.
Tripadvisor,Red Lodge Mountain,Dec 2016,3,"It was windy this particular day, so a bit of the mountain was closed. As always, though, Red Lodge is a great resort. I'm from Billings so it's close, prices are reasonable, and the people are always nice. Great time, despite the weather."
Tripadvisor,Red Lodge Mountain,Jan 2017,4,"This place is not a bad ski resort, but a 1 1/2 hour extra drive to Big Sky or Bridger Bowl is worth it in my opinion. I have been going to Red Lodge for at least 15 years and I have to say in those 15 years they haven't upgraded much, they added a yurt at the bottom which in my opinion was a cheap cop out to building another dining area. But that's about it. The triple chair (their main lift) is old and is always stopping, and all other lifts are old double chairs except for the back side and ""bonus area"". Those lifts are high speed quads, which is great except for the fact that those areas aren't even open half the time. Why would a ski area put all the money into something that's not open that much, doesn't make sense. I still like the ski area but every year that goes by without them upgrading anything is another year I will choose to take my family and friends elsewhere."
Tripadvisor,Red Lodge Mountain,Jan 2017,3,"Had a good day with the kids, the magic carpet was a little busy at times but not bad. The lines for the lifts were not bad, got right on the chair almost ever time. Just need more snow."
Tripadvisor,Red Lodge Mountain,Jan 2017,4,Excellent groomed trails. No lines. Bright sunshine. Spring like conditions. Snow comes by tomorrow with a mild cold front. Pleasant employees.
Tripadvisor,Red Lodge Mountain,Jan 2017,4,"Ski here often, lovely local mountain with small town feel and great runs. It's the type of place that has options for all skill levels."
Tripadvisor,Red Lodge Mountain,Mar 2017,4,We are typically people who do not go back to the same vacation place. We love to explore new places. We had such a wonderful time in Red Lodge last year we came back again this year. This ski resort is absolutely wonderful! The people both at the ski resort and in town are so friendly and kind! You feel like you are family. The runs are great and they offer a great time for those that are just learning and for those that can handle the blacks. Pack a lunch or eat in the chalet. Either way be sure to get a chocolate chip cookie...amazing! They also have a wonderful bar for the parents to rest if they get done skiing before the kids!
Tripadvisor,Red Lodge Mountain,Mar 2017,5,Unfortunately there was so much ice it was to ski on any of the runs except Miami. We didn't stay all day and paid for the entire day.
Tripadvisor,Red Lodge Mountain,Mar 2017,3,"After traveling 900 miles from Minneapolis, I did not expect I would need a tank to navigate their terrible parking lot. Their are holes that you could lose your vehicle in..........terrible."
Tripadvisor,Red Lodge Mountain,Mar 2017,3,"Red Lodge is a quaint, family friendly ski resort. There is something for all levels of skiers. The staff are super helpful and pleasant. We have been going to Red Lodge for 5 years and have not been disappointed with our experience. The only variable is the conditions, but they have been good 80% of the time."
Tripadvisor,Red Lodge Mountain,Mar 2017,4,"We were in Billings for something totally different and decided to take our girls skiing at Red Lodge for their first skiing experience. It couldn't have been better. \n\nFirst off, the mountain is a mountain. It's 10K high, so it was everything we had also experienced in Colorado. The instructors were top notch. Very encouraging and friendly with new skiers. Our girls had never skied and were on a lift after 1 hour of great instruction. They fell a few times over the course of the rest of the day, but nothing major and all fun.\n\nThe cost was so reasonable. Way less than what we expected to have to pay. We were debating whether we'd return to Billings for the same event next spring. If we do, we might try and carve out more than one day of skiing since it was such a good experience!"
Tripadvisor,Red Lodge Mountain,Mar 2017,5,"Staff is great, Nice layout of terrain and good grooming. Adequate snow-making on front side of mountain, but would be much better if they had at least a few trails for each of the Quads that are installed but dependent upon adequate snow coverage. The last few years have really highlighted the necessity."
Tripadvisor,Red Lodge Mountain,Mar 2017,5,Just started skiing four weeks ago and I'm hooked! Every staff member I've interacted with has been awesome! Really looking forward to next year so I can try out some bigger runs!
Tripadvisor,Red Lodge Mountain,Mar 2017,4,"Our trip was planned to snowboard March 9, 10, &amp; 11 but when we arrived on the 10th, the power on the mountain was out so no lifts were running. We decided not to wait and find something else in Red Lodge to do. We contacted Liftopia and they offered 20% if you used your ticket or a different date to use a ticket. Unfortunately, we were only scheduled to be there the three days and had purchased the three days. We left out $80 which was frustrating but we had a good time while we were there."
Tripadvisor,Red Lodge Mountain,Mar 2017,3,Red Lodge should have compensated for the power outage. Lifts turned on at 11:45. We were among the first to arrive before 9 am.
Tripadvisor,Red Lodge Mountain,Mar 2017,3,We had a great day on the mountain with our church youth group. Everyone had fun and the snow was quite good. The Staff were excellent!
Tripadvisor,Red Lodge Mountain,Feb 2018,5,"Had a great ski day at Red Lodge in February. Mind, the weather was in the 20's with minimum wind--a vast improvement over the negative temps the week before. The parking lot was packed but there is a shuttle. Prices were great. ($49.00 for a half day). Moutain was well groomed. Mannerly people at the sales window and on the slopes. I almost hate saying nice things because although the lot was packed, there were no lines for the lifts. We only did blue and green slopes but they were mostly great. I did get on one that was a passageway between runs. A bit narrow with a small section that was really steep. Still, had one of the most beautiful ski experiences of my life there. Can't wait to go back!"
Tripadvisor,Red Lodge Mountain,Feb 2018,5,"The primary lift you have to take up in the morning is an old slow triple prone to breakage. It broke the day before we arrived and we heard people were stuck on the thing in subzero temps for 90 minutes. The lift is wind exposed and is the primary notable weak link of an otherwise great mid-size resort. It's such a sore that even the locals will tell you to ride that lift once a day and then get off of it. It's a shame as there is some nice terrain accessible from the lift that we chose to ignore except for our run down at the end of the day.\n\nOn the other hand, the Grizzly Peak old slow double is perfectly suited for where it is located. It is not a critical lift that you have to ride, and the time it takes to go up is fair for the length of the runs. No problem here. Downside is some of the nicest runs require you to finish up all the way at the base area and then you'd have to take up the POS triple again. No thanks.\n\nThey have a high speed detachable quad called Palisades which runs as a very slow speed quad. It makes no sense. We asked the lift attendant if something was wrong and he said it was actually a high speed lift ""but this is as fast as management chooses to run it."" So that was also a kick in the jewels and kept us off otherwise nice blue terrain. It was too cold to sit on that slow lift.\n\nThe shining star of the resort is the Coal Creek high speed quad. That runs at normal speed, serves epic terrain, and you can do laps on the thing all day and be entertained. Had a lot of fun off that lift,\n\nAlso enjoyed both the mid-lodge and the Stube at the bottom of the hill. Friendly ski bar with fine food, friendly bartenders and fair prices. We enjoyed the soup of the day, chili, pretzels, beers and bloodys. \n\nLook forward to coming back to the resort, but it's a shame about the Triple chair which I also don't recall having a safety bar. Being old and accident prone, it'd certainly be nice if it as least had a bar for a family friendly resort."
Tripadvisor,Red Lodge Mountain,Feb 2018,4,"After 18 years, it was time to get back into skiing and have my 12 year old take lessons. Glad we went! Miami Beach was a wonderful beginner run (a little steep on part) but not crowded. Would definitely do the 2 hour private lesson again."
Tripadvisor,Red Lodge Mountain,Feb 2018,4,"I took 2 private lessons. The first was great, the second time around my 1.5 hour lesson started 10 min late and ended 5 min early. Disappointing on such a short lesson"
Tripadvisor,Red Lodge Mountain,Jan 2018,3,"I have skied 50 years. Started in Michigan in the 60's. Since then I have skied alll of Colorado ,parts of Utah and Tahoe. Stood in line a lot. Red Lodge is the quintessential ski resort. Low key , needs more quads lifts but harkens back to a time when you could take your family skiing and not go broke. Nice long runs , fast cruisers, moguls if you want. No Lines ! Walk to the parking lot bring your grille and cook out for lunch. Not a big resort at almost 17000 acres but big enough and similar to many smaller Colorado resorts. I love Vail and the back bowls but if you are near Billings and want a really nice day of skiing at a fair price go to Red Lodge. The town is perfect Western also ,low key and casual."
Tripadvisor,Red Lodge Mountain,Dec 2017,4,"Great prices, great skiing, very short lift lines. We enjoyed 2 days of skiing here. Our kids took lessons and got their first taste of skiing. The instructors were friendly. Not sure I'd rent our ski equipment at the mountain though. The ""cashier"" made us fill out paperwork twice (unnecessarily, we came to find out), tried to charge us twice, and didn't seem to know (or maybe care about) what he was doing. I'd recommend renting equipment in town for cheaper prices and more knowledgeable staff. Other than that, we enjoyed our time at RLM."
Tripadvisor,Red Lodge Mountain,Dec 2017,4,"Short lift lines, great snow conditions, and killer trails makes RLM our favorite! The trails offer lots of variety for family members with differing abilities yet the mountain is small enough that it's easy to meet up again--say for hot cocoa at the mid-mountain lodge. \n\nSerious skiers won't be disappointed with incredible glades and amazing expert-only areas away from the beginners. For the more cautious skier in your family, try the wide open Miami Beach or Turnpike. All of the runs offer stunning views/vistas of the Montana plains looking north toward Billings. Bring your camera! \n\nFood offerings are solid from the burritos and draft beer at the mid-mountain lodge to the appetizers and cocktails at the Bierstube. We recommend taking a pass on the cafeteria in the main lodge on the weekends--it's small and crowded and tricky to walk around in your ski boots--too many stairs.\n\nAs a three-generation family visiting for three days during the busy Christmas/New Year holiday week, we loved every minute and the mountain never felt crowded. The town of Red Lodge offers great hotels (the Pollard) and restaurants (Carbon County Steak House). Do your family a favor and skip the madness of the mega-ski resort and ski where there is something for the whole family and small enough that you can all see each other during the day."
Tripadvisor,Red Lodge Mountain,Dec 2017,4,My 12 year old tried snow boarding for the first time. He said the lesson was very informative. He was able to do it on his own and be confident by the end of the day. The rental and lift ticket and lesson purchase was a little frustrating but got through it.
Tripadvisor,Red Lodge Mountain,Dec 2017,4,"RL continues to offer a nice variety of runs, friendly &amp; helpful staff and great cheese fries! Affordable skiing without the lines and hassle. Definitely worth checking out if you are in the area. We drive from MN annually to ski here - it’s our favorite!"
Tripadvisor,Red Lodge Mountain,Dec 2017,5,"Timed our visit perfectly for visiting on opening weekend. 3"" of fresh powder fell in cold temps the night before we went up the mountain. We drove a front wheel drive economy rental up without too much trouble although extreme caution was necessary driving on snow packed road without guard rails. Short lift ticket line and small sky shop were welcoming. Nice selection of runs open and lift lines were non-existent. Overall a nice place to ski."
Tripadvisor,Red Lodge Mountain,Mar 2017,5,"Drainage and coal chute were epic! Plenty of snow, fun staff, and fantastic trail conditions. Can't wait to go back!"
Tripadvisor,Red Lodge Mountain,Mar 2017,4,"The 1st day was amazing, however given the age of the mountain/resort I'd hope for high speed lifts for their primary lifts up the mountain, not on the smaller runs on the back side of the mountain as it is here. It's very frustrating when the lift takes longer to get up than it does to ski down the mountain. \n\nThe prices are reasonable as well as the rentals for my children. The design of the lodge and access to the lifts is a bit difficult being you have to walk UP a steep hill in ski boots to get to the kids bunny slop and any of the ski lifts. This is a huge challenge for the new skiers who aren't use to walking in ski boots. It took my son 10 minutes just to get up hill to the lift! Ultimately this is just a poor design which won't change being it's built :( If your new to the mountain this would be a nice heads up! \n\nMost of the staff was very nice as well. I'd love to see them put in at least two new high speed lifts though!!! I have skied all over the U.S and in other countries as well, so I do have a good compassion to the other types of mountains."
Tripadvisor,Red Lodge Mountain,Feb 2017,4,"My family has season passes to Red Lodge Mountain and have for a few years now. The hill is great for all types of skills. My snowboarder son loves the terrain park. The staff is awesome and so welcoming! Just a great, friendly place!"
Tripadvisor,Red Lodge Mountain,Feb 2017,5,"We chose Red Lodge over Big Sky and for a number of reasons, I'm so glad we did. Prices were affordable and the trails were great for a beginner like me."
Tripadvisor,Red Lodge Mountain,Feb 2017,5,"Awesome that all the lifts were open. it was the best skiing at Red Lodge in a long time. Snow is great, lots of runs open."
Tripadvisor,Red Lodge Mountain,Feb 2017,4,RLM is so fun and the staff is very friendly. Can't wait to go again. Love to stop for beers at the mid lodge and at the Bierstube.
Tripadvisor,Red Lodge Mountain,Feb 2017,4,The community is very friendly and the sites are amazing. Our rented house worked out better than expected for us.
Tripadvisor,Red Lodge Mountain,Feb 2017,3,We had a great time skiing. Fresh powder both days. Meet lots of fun people. We will be back next year.
Tripadvisor,Red Lodge Mountain,Feb 2017,3,"14 inches of new snow! short lift lines, very helpful staff. good lessons for the young ones, and great hard runs for the more experienced skiers in our group. very good overall 2 days on the mountain!"
Tripadvisor,Red Lodge Mountain,Feb 2017,4,Wonderful friendly mountain that is accessible and affordable. There is terrain for every level of skier and lift tickets only cost me $40 a day when ordered from the red lodge Web site! We will be back thank you red lodge!
Tripadvisor,Red Lodge Mountain,Apr 2016,2,"So this part of the country has super unpredictable snow. Was a terrible season for Red Lodge, but they got this late season storm (after they closed for the season) that brought 55"" of really wet snow, so they reopened the first week of April with super cheap lift ticket prices, so we went. Had an absolute blast. My girlfriend grew up on the east coast and hates powder skiing (I know, I know, it's a point of contention in our relationship... haha) so even though there was a lot of snow, the heaviness made it more like groomed skiing. I though there was a good variety of runs (granted only half the mountain was open) and it felt like pretty good access. The snow was super sticky, but we had a blast. I can see where the skiing can be rough with little snow though. The mid mountain lodge was great with good beer specials and the perfect location really. The rental shop was very efficient and the pricing was reasonable. I really hope they can have more low price ticket days to attract people from the region. My only 2 complaints were that the retail shop was very disappointing, granted end of the season, but they didn't even appear to sell skies or anything besides some socks and sweatshirts. And The road up to the mountain is a little rough with some bad potholes. There were survey stakes all the way up though, so I would assume this is getting remedied this summer."
Tripadvisor,Red Lodge Mountain,Mar 2016,4,"Skied with multiple family members for three days at the end of March, mid-week plus Saturday. The property was well maintained and served our family of first-time to out-of-practice-mellow skiers/boarders well; not sure what it's like for more experienced/aggressive skiers. My 12 yr old son took a beginner snowboarder lesson with Ryan, he was excellent: patient and friendly, and he had my son off of the ""magic carpet"" and riding the beginner slopes before the end of the lesson. Best of all there were NO crowds, even on Saturday the longest lift line we experienced was only 4 people deep, and the staff/crew were all super friendly. The surrounding town of Red Lodge was only minutes away and offered plenty of places to eat/drink/shop. Would love to come back next winter."
Tripadvisor,Red Lodge Mountain,Mar 2016,5,"We had two families, four adults and four kids (14, 13, and two 12 year olds). The skiing was absolutely wonderful! Great runs from beginner to way advanced! No lines for two days...Saturday before Easter there were some lines but they went super fast and the most you waited was a couple minutes. People of RL were super friendly! Recommend bringing your own lunches but be sure to pick up the super big cookies at the lodge ... The kids loved them!!! (I am sure the RL food was good...but save some more $$ on bringing your own and much healthier.). Bring a roll of quarters for the lockers. We rented from the ski station in town. We also bought lift tickets on the RL web page...we ordered them each day around 4:30-5pm. Great deals. Couldn't believe how ridiculously cheat the skiing was. Fantastic family vacation!!!"
Tripadvisor,Red Lodge Mountain,Mar 2016,4,"We live in Billings, Montana which is about an hour drive from Red Lodge Mountain. We enjoy skiing here because it is close and affordable. The total snow fall by year is unpredictable so we don't buy season passes but we have bought 6-tix to save on the daily lift ticket costs. Unfortunately this year we did not time the use of our 6-tix and we only were able to use 3 of the 6 tickets. The resort decided to close 2 weeks early because of the lack of snow fall and like many years, the best snow fell in the last week that they were open with this early close date. \n\nPutting that aside, which is nature's fault not the fault of the administration, we LOVE skiing Red Lodge. There are 3 places to eat; the Main Lodge which allows you to bring your own food; the Bierstube which is more of an adult atmosphere with a patio for warmer days; and Midway which also has a patio for warmer days and is open Friday - Sundays. The food is nothing fancy and the prices are resort prices but the atmosphere is always fun and the staff are ALWAYS very cheerful and happy to be there. \n\nThis is definitely a resort that welcomes children. There is a ""Magic Carpet"" for beginners and beginner lessons. Miami Beach is also an excellent place for your young ones to get experience skiing. This year the back side was not open when we were there because there was not enough snow but the Triple Chair lift from the bottom easily accesses the Midway Lodge from where you can catch a nearby Grizzly Peak chair that takes you to both black diamond and blue runs or you can ski down green runs from Midway using Turnpike (easy wide slope), Bobcat and a few others. The Triple Chair lift is a 7 minute ride and the ski down is 3-5 minutes depending on your experience level. \n\nIt seems there are often racing events on the weekends which adds to the frivolity of the mountain. There is also a course for snowboarders and skiers to practice their jumps. \n\nAll around good times in a friendly Montana local. I just wish they had more predictable snow."
Tripadvisor,Red Lodge Mountain,Mar 2016,4,"We love RLM! We have enjoyed a family ski trip annually since 2003! It is affordable, there is enough terrain for every level of skier and the community of Red Lodge is charming-great amenities! Check to see if ""The Palisades"" is open-RLM gets late spring snow. You usually can't go wrong with this destination for family fun!"
Tripadvisor,Red Lodge Mountain,Feb 2016,4,We had a really great time. Even with little snow this winter the rubs were nice and groomed. Some of the lifts weren't open but the youth group still had a blast. They really liked the jumps in the terrain park. They also liked watching the racers. The lodge is nice and friendly workers. We will be planning to come again next year. Thanks for a fun youth trip.
Tripadvisor,Red Lodge Mountain,Dec 2015,4,WE went snowboarding with the family and had a blast. They are all willing to help and very friendly. We have been here twice and love it every time we visit Montana
Tripadvisor,Red Lodge Mountain,Feb 2016,5,"Good, despite really poor snow this year. I'd go again, I love the free under 5 and free magic carpet for teaching our kids. I didn't really get to do many harder runs for that reason, but I look forward to it. Poor snow this year, and I wish the lift tickets would reflect that difficulty with access. The Lodge is kind of ridiculously overpriced and uncomfortable."
Tripadvisor,Red Lodge Mountain,Feb 2016,3,"Loved Red Lodge Mountain &amp; all employees were so friendly! Our grandchildren ages 7,8, &amp; 4 years old all took ski lessons, there first time ever skiing! Instructors were great &amp; kids skiied like they have been skiing forever, adults had lessons too &amp; learned so much, forever grateful for all the wonderful memories!"
Tripadvisor,Red Lodge Mountain,Feb 2016,2,The Good:\nEvery employee was friendly and helpful. They seemed genuinely glad we were there. We rented equipment and it was in good condition. The mountain has a little something for every level of skier. We come to ski Red lodge from California to get away from the crowds and the cost is reasonable for our family of five. \nThe Bad:\nRed Lodge was having unseasonably warm weather and not much snow. The groomed runs were fine for us beginners though. \nThe Ugly:\nMy son hit a tree and broke his leg! The ski patrol did an absolutely amazing job putting him in a traction splint and getting him off the mountain. I can't thank them enough for their professionalism and expertise. When we were completely helpless they took over and got us to safety. \n\nWe will ski Red Lodge again. I highly recommend wearing a helmet and staying away from the trees!\n
Tripadvisor,Red Lodge Mountain,Mar 2017,5,The snow was great but we sat in the lodge until 11:30 waiting for the power to come on. We got 20% of our money refunded but sat nearly half the day. I think a half day pass would been better. We haven't been up for 2 years and were considering a season pass next year. Not sure now
Tripadvisor,Red Lodge Mountain,Mar 2017,5,"We took the young boys on two separate days, they are 9 and 7 years old. We bought the tickets online which was a nice savings. We went during the middle of the week, it was not crowded at all, we never waited in a line. The second day the quad chair was open and we really liked those runs. The chair lift is wonderful, it slows down to get on and is fast and then the run is longer. The staff is very friendly and accommodating. We went on the triple chair and it loads quite fast, but they slowed it down for us, which was nice. The runs were well groomed, they had gotten some new snow. The only reason it is a 4 star, is that I wish there were a few more healthy food choices in the main lodge and maybe not quite so expensive. The nice thing is that you can bring your own lunch if you want."
Tripadvisor,Red Lodge Mountain,Mar 2017,5,Had a great day on the mountain. Staff was friendly and efficient. It only took minutes to get my son's rental skis fitted and out the door. The slopes were great and we skied the whole mountain. Plenty or runs to suit the needs of all skiers. We always have a good time at RLM.
Tripadvisor,Red Lodge Mountain,Mar 2017,4,"I've been coming out to Red Lodge Mountain for years now and I must say, this place is awesome! The skiing is great and the people are fantastic. It is not Montana's biggest or most luxurious skiing, in fact I stop very short of calling it ""resort"" but it is real skiing for real skiers who want a great place to ski, eat, drink, and relax with thier families! Can't wait to come back!"
Tripadvisor,Red Lodge Mountain,Mar 2017,4,"We have been coming, for our annual Ski Trip, to Red Lodge to Ski for over 35 years. Our children grew up skiing Red Lodge Mountain and now our Grandchildren. We Love It. Nothing better than Skiing with your kids and now both our Kids and Grandchildren Thank You Gary &amp; Debbie"
Tripadvisor,Red Lodge Mountain,Mar 2017,4,"A hop, skip and jump from my residence in Billings. The mountain is steep and full of fun pow-stashes when the snow is going and the winds are calmer. Easy going and helpful staff. Excellent bat staff and beer selection. Good music too! The locals are the best part! Prices for tickets are very reasonable so this makes Red Lodge a saught after MT ski destination for all age groups and families. Shred on!"
Tripadvisor,Red Lodge Mountain,Mar 2017,3,"Great weather, friendly staff. Beautiful sunny day l. Lots of activities. 90s big air competition was fun. Nothing like sun, cut off jeans and spread eagles!!!"
Tripadvisor,Red Lodge Mountain,Mar 2017,4,We had a great time at Red Lodge Mountain. The snow was great and no lift lines. All the staff were very friendly and helpful.
Tripadvisor,Red Lodge Mountain,Mar 2017,4,"Great skiing, friendly staff, nice facility. Red Lodge exceeded our expectations, we will definitely be back!"
Tripadvisor,Red Lodge Mountain,Mar 2017,5,We hit the powder jackpot! Great three days of skiing. Red Lodge has a great staff of friendly people and the town is just as hospitable!
Tripadvisor,Red Lodge Mountain,Jul 2017,3,We drove up to the mountain. It was a gorgeous day and the views were wonderful. I imagine it is a great place to ski in the winter.
Tripadvisor,Red Lodge Mountain,Jul 2017,3,As a novice skier I enjoy the ease of riding down Miami Beach. The staff has been friendly and helpful every time we have been there. \nThe snowboarding lessons for our son were extremely helpful and affordable. They showed kindness and patience with him which made the rest of the trip even more enjoyable.
Tripadvisor,Red Lodge Mountain,Jun 2017,3,"Found it.......perfection. \nAmericans need to see this place as classic USA small town beauty and charm. 2200 residents but the town has it all.....mountain beauty, skiing, outdoor everything, at least one parade a month, gateway to Yellowstone via "" America's most beautiful drive""....according to Charles Kuralt."
Tripadvisor,Red Lodge Mountain,May 2017,3,"We stayed at the Red Lodge Inn in Red Lodge Montana. Daniel &amp;Tiffany are the owners, and they are very accomodating, and the rooms are very clean. We will stay there again in the near future."
Tripadvisor,Red Lodge Mountain,May 2017,3,"From Billings, MT to Red Lodge town (56 miles) you will see the gateway to Yellowstone Park with wonderful and unbelievable views, by Beartooth highway! Trees, snow, ice, bears! The place is unforgettable!"
Tripadvisor,Red Lodge Mountain,Apr 2017,4,Stopped by and enjoyed the bar and the view. The weather was not very good as it was snowing and blowing but still a good look.
Tripadvisor,Red Lodge Mountain,Apr 2017,5,"This resort has something for everyone. The groomers made for ""hero"" skiing, the off piste challenging and fun, and the knee deep powder a welcomed treat in April! We appreciated the vibe, beer and food in the beer stube where we finished our day."
Tripadvisor,Red Lodge Mountain,Mar 2017,4,Great time and our lodging at the Cornerview was awesome! We had excellent rates at the ski resort which allowed us to take our younger grandchildren skiing The ski slopes were well groomed and our group had super days skiing. The people are all very friendly and the eating places were very welcoming. Great vacation!!!
Tripadvisor,Red Lodge Mountain,Apr 2017,5,We boarded Sunday and Monday. Fresh powder both days and no busy lines. Everyone was friendly. Loved it as always!
