Review Site,Ski Area,Review Date,class,Review Star Rating (out of 5),Review Text
Tripadvisor,Bridger,15-Jan,negative,3,"Even though I fell and thought my collar bone was broken, I still had fun. The staff really helped out when I fell and got me down the mountain and to the aid station quick. Before my incident, I was having a ton of fun and was blown away by how beautiful it was and how great the powder was!"
Tripadvisor,Bridger,15-Mar,positive,5,"OK, the snow was marginal but this year having any snow is great. The price is right, only $53. The locals are friendly and quirky and good skiers; you have to be because the inbounds terrain is steep, with interesting terrain features and multiple aspects. Any chairlift that has an avy transceiver checkpoint before you can load has to be access the goods, and it does. And then there is the side country..."
Tripadvisor,Bridger,15-Feb,positive,5,"We came from Big Sky to stay a few days in Bozeman and tried out Bridger Bowl. What a treasure - a short and pretty drive to the slopes, no crowds, price is right and great skiing. Wish we lived here and could take advantage of Bridger Bowl more often!"
Tripadvisor,Bridger,15-Feb,positive,5,"This is a great place to go skiing with challenging terrain, friendly staff and high speed lifts all for a reasonable price! The bowls are fun, the groomers are varied in difficulty and an overall great place to go skiing."
Tripadvisor,Bridger,15-Feb,positive,5,"I visited Bridger Bowl with my daughter and grandchildren on Saturday, Feb. 21, 2015. After quite a few days without fresh snow, a recent overnight snow had produced new powder. As a result when I arrived I was horrified by the crowded parking lot. However, those fears were soon vanished. Parking attendants were efficiently directing folks into the lots. Once we got to the Sunnyside lift to gain access to the upper mountain, we only had to wait 9 minutes. Then once on top we had access to Alpine Way, Powder Park, Pierre's Knob lifts and never had another wait in line. I was amazed that on a very, very busy day for Bridger Bowl, how the mountain was easily able to absorb so many skiers. \n\nOur skiing experience was simply fabulous, as we spent the day skiing all over the mountain and taking almost all of the lifts, except the Slachman's lift, which requires avalanche beacons, etc. For lunch we decided to try the new Alpine cabin. What a great view of the mountain while enjoying a great lunch of brats, made from fresh local products. The previous week I had skied at BB and had chile at the Deer Creek Lodge. The BB chile is absolutely the best! (unlike the miserable stuff they now serve down at the Madison Lodge at Moonlight).\n\nThe employees in the food service and lift attendants were very friendly and helpful. And here's the thing about Bridger Bowl---what a FABULOUS VALUE!!! Now that Big Sky has gone big time and charges exorbitant prices, at least compared to what they USED to charge when you had the stand alone Moonlight Basin, Bridger Bowl is SO affordable, with great rates for kids, seniors, and they provide means for buying very economical lift tickets if you don't want to buy a season pass. One such example is the deal where if you purchase a set of ten lift tickets (all day) the price comes out to only $40 per ticket. What a deal considering the great skiing!\n\nOne more thing about BB--that mountain seems to really collect and hold the snow. I skied here a few weeks ago during a time when there had not been any fresh snow for a couple of weeks, and was surprised at how good the conditions were. No rocks, no gravel. Nothing like the conditions you frequently encounter as you ski off the SIx Shooter lift, and ESPECIALLY the Lone Tree lift at Moonlight with the rocks and gravel all over the place. I guess the wind funnels through those spots and does not allow the snow to collect. I still have dents and scratches from an earlier ski at Moonlight. No such problem at Bridger Bowl. \n\nFor this local, I doubt that I will ever return to Big Sky or Moonlight with their current pricing. Why should I when we have such great conditions, runs, food service and GREAT VALUE at Bridger Bowl!"
Tripadvisor,Bridger,15-Jan,negative,3,"Amazing mountain. Really good terrain for everyone, from beginner flats on the bottom half to the crazy stuff off the schlasman chair. What really made me fall in love with this place and Bozeman in general though is the people. Everyone is super friendly and doesn't hesitate to point you towards the goods.\n\nCan't wait to go back :)"
Tripadvisor,Bridger,18-Mar,positive,4,"We normally ski Big Sky but wanted to try Bridger. We will never return. The mountain doesn’t offer many runs or lifts, and the lines were very long on a Sunday afternoon. We had to use a tow rope (yes, the kind I used 40 years ago when I learned to ski) to get back from one area of the hill to the lift. It’s not easy. At 3:30- they close at 4:00- we wanted to stop for a beer. Alas, the restaurant was closed and no drinks were being sold any longer. No joke. Also, when we arrived for the day, we wanted to buy half day tickets and be ready to ski at the lift at 12:30. But they won’t sell the tickets early. So we all had to stand around at the ticket counters and wait in lines rather than them letting us buy the tickets early. There were about 20 people wanting to buy tickets. To make it even more humiliating, they blast the squeaking from a plastic toy chicken into their microphone when it was 12:30-ostensibly to let us know that now they would be so kind as to sell all of us tickets. It’s a nonsensical approach to wait until 12:30 and also to treat your customers so poorly. Don’t ski Bridger. Go to Big Sky where the skiing is always amazing, more runs than you can ski in a day, and the employees treat customers well. We will never return to Bridger."
Tripadvisor,Bridger,18-Mar,negative,3,"We experienced one of the greatest snow days on our recent vaction. The lodge is very comfortable, the food was exellent and the sking was fantastic. We were there midweek and there was little to no waiting on the lifts. There are many diverse runs and excellent lifts. Looking forward to going there again."
Tripadvisor,Bridger,18-Mar,negative,3,"I was told Bridger Bowl was a good mountain to ski, so I checked it out. It was pleasant. I went in the week, so it wasn't busy. There were no lines to the chairlift. I got quite a few runs in. There are some challenging trails there. It is a moderate sized mountain and not small by any means. The price of a lift ticket for the day is definitely worth it."
Tripadvisor,Bridger,18-Feb,positive,4,"Smartly run local ski area with lots of vertical and terrain variety from family friendly to extreme. Lodges are very clean, well-designed and inviting. Definitely, a must if you are a skier and find yourself in Bozeman."
Tripadvisor,Bridger,18-Feb,positive,4,"We have skied Bridger Mt. several times over the years and really lucked out on the snow this time! One day there was 19"" of fresh light (4-5% moisture) snow which was WONDERFUL to ski through--way less work that heavier powder we thought was good at home. As far as we could tell, there is almost no cell service there and in the canyon road area, at least with Verizon. We had spotty ""live"" spots, especially at the top of the higher lifts. The lowest lodge had useless wi-fi, but the Jim Bridger lodge had OK wi-fi. (Don't know about the other lodges). The weekend crowd made it almost impossible to get a table in the eating areas, but Monday was no problem, even at 12:30. Two days the wind was gusting so strong during the night and morning we hesitated to drive up from our rented house halfway from Bozeman (not a bad drive) but it abated on the mountain and we had good skiing. They have plenty of snow for good coverage, too. We took advantage of the Ski Alliance agreement with our home area season-pass so only had to buy Saturday tickets for our 4-days of skiing! It's just 20 miles or so from downtown Bozeman which has a fun quaint downtown, lots of hotels, restaurants, etc."
Tripadvisor,Bridger,17-Sep,positive,5,Great snow in the winter and beautiful hikes in the summer. you can't beat the views and experience at Bridger
Tripadvisor,Bridger,18-Feb,positive,4,"Bridger Bowl is easy driving distance from Bozeman hotels at I-90 and 7th Street. The road is not difficult, even if it's snowing. The parking is free but does not have a parking lot shuttle. The food is much less expensive than at the other resort outside of Bozeman. Also the lift tickets are only $60.00 for the day, verses $140 down at Big Sky. The lifts have conveyors to assist loading, but are not high speed. Terrain is a little short on beginner runs, but lot's of options for experienced and expert skiers. This was my 2nd visit and I would certainly return for the good skiing and great value."
Tripadvisor,Bridger,18-Jan,negative,3,"Loved skiing Bridger Bowl! Lots of easy trails but once you get above them, there’s lots of fun variety. Alpine lift gets you up into some gorgeous runs that smell like Christmas trees. Pierre’s Knob has some pretty fast/steep runs. The lodges are clean &amp; well-maintained; food is perfectly reasonable."
Tripadvisor,Bridger,18-Jan,positive,5,"My wife and I are true ski bums...both retired and ski over 100 days each year throughout North America. In fact have skied about 40 of the top 50 resorts. We found Bridger to be a delightful ski experience and thoroughly enjoyed the day!! It has a beautiful setting, first rate infrastructure and fun terrain. Would certainly recommend this mountain. The only slight issue is the variety of terrain. Some of that was attributable to early season conditions which limited some of the expert areas. Overall this is a wonderful ski experience."
Tripadvisor,Bridger,17-Dec,positive,5,"We hit Bridger Bowl on the first Monday it opened this season and really enjoyed our time there. It was our first visit and we loved how it did not feel like a big commercial ski resort and had more of that friendly, local vibe. Prices were very reasonable and the facilities were great. We knew being early in the season the base wasn't the best, but we still had a lot of fun and enjoyed the beautiful surroundings. We are looking forward to returning sometime in the near future."
Tripadvisor,Bridger,15-Dec,positive,4,Decent skiing just outside Bozeman with reasonable lift rates. Food is low standard cafeteria fare. Free parking. Can't compare to world class skiing at Big Sky about an hour south of Bozeman.
Tripadvisor,Bridger,15-Dec,positive,5,"It is real. It has incredible terrain for black diamond skiers as well as plenty of groomers. People are considerate. It is the antithesis to the dress-to-the-nines places. If you want a true ski experience, this is for you."
Tripadvisor,Bridger,15-Apr,positive,5,Bridger Bowl is an affordable place for skiers and families. We took our young grandchildren for introductory skiing lessons. The instructors were fabulous. The kids were able to show considerable progress within 3 lessons. It was very affordable. Accessible from Bozeman.
Tripadvisor,Bridger,15-Mar,positive,5,"This is a great community ski area. The kids programs made my kids into crazy expert skiers. The ""ski PE"" program is fabulous for MSU students at all levels. It is not a great destination resort: no on-hill lodging, iffy dining, no high speed lifts, but it is a great hill for a small price. The advanced terrain is world class - nice intermediate and beginner terrain but with slow lifts it is nothing special. It is however relatively inexpensive. I have had a season pass there for 28 seasons and I love it, but I live here and the convenience rules."
Tripadvisor,Bridger,15-Jan,positive,4,"We've been skiing Bridger Bowl for 15 years, since the kids were in backpacks. Now we ski all the terrain with them. It's a big playground, not as many acres as Big Sky but has numerous little tree areas that really are fun. Hiking the Ridge is amazing, the beauty and feeling of being on top of the mountains is well worth the price of admission.\nAlso hiking in the summer is really fun and beautiful too, especially if you time it right and see the wild flowers."
Tripadvisor,Bridger,15-Jun,negative,3,"If you want to ski or just get in touch with nature then this is the place for you. If, like me, you have hard, icy snow in your country then Brider Bowl has lots of soft, fluffy snow. There are easy, hard and bumpy runs, each with a spectacular view from the top. You must ski the bowl some time. In summer, an equally nice place to visit. The drive up to Bridger is part of the fun going under stone arches and passing rivers and ranches on the way."
Tripadvisor,Bridger,15-Apr,positive,4,"It's a relatively small mountain, but it has some very intense steeps, especially off the top. When there is plenty of snow, and if you are willing to do some walking/climbing, there are dozens if not hundreds of lines between the trees and rocks that range from wicked to hair-raising.\nThe terrain down below is a lot more tame.\nThis is a bit of an old-school resort in that it doesn't have a lot of new, fancy equipment and the window-dressings of more affluent resorts.\nSome lifts require you to have your avalanche beacon and shovel. They check every time, so be prepared."
Tripadvisor,Bridger,15-Feb,positive,4,"Awesome ski area, still affordable. Not too many bells or whistles, just the things you need. If you want access to the entire ski area bring your avalanche beacon and be prepared to do some hiking. If you know what you are doing, head for the ridge. If not, and you just wanna have some fun, head for hully gully."
Tripadvisor,Bridger,14-Dec,positive,4,Bozeman had the best skiing in the world. There are no lines and there is enough hill to occupy all levels. The food and beer is great...best place to teach a child...low priced and excellent lessons! Taught my kids here at age three...The instructors taught me as well as the kids so I could continue to developing skiers after the lessons.
Tripadvisor,Bridger,14-Dec,positive,4,"wonderful local ski hill, with a down home feel. Great terrain and way better snow than Big Sky. fun!"
Tripadvisor,Bridger,16-Mar,positive,5,"Visit every spring for March/Spring break skiing. Friendly staff welcomes skiers of all ages. Equipment rentals, lessons, chair lift all super affordable. Trails for all levels well maintained. Locals on the mountain super friendly and helpful. A gem!"
Tripadvisor,Bridger,16-Mar,positive,5,"Bridger Bowl is the only non-profit ski area in the US and prides itself on being a family focused hill. We ski there most weekends and enjoy the safe, family-friendly vibe along with pristine powder for all ability levels."
Tripadvisor,Bridger,16-Jan,positive,4,"Love Bridger Bowl. It is how I remember skiing when I was young. Casual, not over crowded, friendly staff, affordable ticket prices. It also is so close, that it is perfect for a couple hours of skiing without committing an entire day. I do wish there was more intermediate terrain. You are limited to the lower 2/3 of the mountain unless you are an expert skier and want to ski off the ridge line. Most born and raised Bozemanites are expert skiers having grown up on this mountain. But the rest of us..."
Tripadvisor,Bridger,16-Jan,positive,4,"Twenty minutes out of town, manageable lines wonderful services. Variety of runs for all level of skier and snowboarder."
Tripadvisor,Bridger,16-Jul,negative,3,"Was in the area visiting friends. They brought us up to Bridger Bowl to see where their kids ski in the winter. Even in the summer, the area is breathtaking..."
Tripadvisor,Bridger,16-Mar,negative,3,"Close, great terrain, cheap, and fun. When there is snow its one of my favorite mountains to ride. Its a must experience for sure."
Tripadvisor,Bridger,16-Jan,positive,4,"As a Bozeman resident, I prefer to ski here vs. Big Sky. I love the small town feel and locals only vibe but it's not a mean locals only vibe. If you fall, someone almost always stops and asks if you are ok or need help. Just a great place to take your kids skiing and to enjoy Montana skiing without all the movie star hubbub of Big Sky. Oh and great ski runs too. ;)"
Tripadvisor,Bridger,16-Jun,positive,4,"I love Bridger. I learn how to ski there 14 years ago\nFriendly people, a always willing to help. Very affordable!"
Tripadvisor,Bridger,15-Nov,negative,3,We bought a season pass and loved that we could go up easily on any week day and park a short walk from the ski slopes. I had an accident on the last day of the season and they took great care of me too!
Tripadvisor,Bridger,16-Feb,positive,4,"After 20 years of visiting Bridger Bowl I have never had a bad experience! Great staff, great prices, great skiing, great food! The atmosphere is so refreshing and comfortable. Someday I hope to bring my children."
Tripadvisor,Bridger,15-Dec,positive,5,"We got midweek passes this year and cold not be happier. It is only 20 minutes from downtown bozeman when the roads are clear. there are no lines on the week days, parking is easy and the runs are fast and fun. the lifts are a little slow but no one cares since it is so close to home and easy to get to."
Tripadvisor,Bridger,16-Jan,positive,4,Because there is no on hill lodging it depends on locals. Food and ski chalets are plentiful. But when it snows forget it all the college students cut class and head for the slopes and the place is packed.
Tripadvisor,Bridger,15-Dec,positive,4,"My family of 4 skied Bridger Bowl over Christmas and found the hill to be really nice. We arrived and made use of the quite large 15 minute dropoff area to save the whining from the kids until later. Lift tickets were extremely reasonably priced and were a relief from nearby overpriced ski areas. Once we were on the hill, the kids had a blast. my 7 and 10 year olds easily navigated the blue runs and the lift operators were exceptionally helpful about reminding my kids what to do. We thought that the ""magic carpet-like"" lift areas were really neat and saved on botched loads. A great improvement to the hill! Our only complaint was the weather which certainly isn't anything that can be controlled. It was a very windy day which meant frequent trips indoors. The hot chocolate was good, meals were reasonably priced and bathrooms were clean. All in all a great day!"
Tripadvisor,Bridger,16-Jan,positive,4,"We were attracted to Bridger for its impressive track record on sustainability and environmental friendliness. The prices are reasonable because Bridger is a co-op, and do not reflect in any way a lower quality slope. Fantastic variety of slopes from the easiest to most extreme. Fantastic instructors! If you go to ski for food, fashion and off-slope entertainment this is not your place. Make sure to take a trail map. as the trails are not marked in great detail. There is however a nice well marked ""easiest route down"" for those who need it. An excellent experience for very young children, (pre-K)."
Tripadvisor,Bridger,15-Dec,positive,5,"Nice ski area w/plenty of varied terrain. Holds snow pretty good after a dump, Has everything from super easy to super hard. Cold. Uphill from parking, Decent prices on beer/drinks/some food Friendly staff"
Tripadvisor,Bridger,15-Dec,positive,4,"I thought this was going to be a podunk backyard little ski area, it turned out to be an excellent area to visit, it had that small town family atmosphere with the attitude to go along with it, the more ski areas I visit the more I appreciate the family attitude. The mountain is expansive and terrain vast and challenging. They received 17 inches of fine powder the two days we skied there so there was plenty of POW to go around. I was disappointed that I was not able to ride the Schlasman lift, my Son did not want to ride it and I did not feel comfortable going alone as avalanche transceivers (457 khz) are required - Bridger should find a way to get at least one run open on the Schlasman lift where a avalanche transceiver (457 khz) is not required, although after seeing the Ridge Terrain, I totally understand their position."
Tripadvisor,Bridger,15-Dec,negative,3,"Can't beat the price for kids, only $19. Decent variety of runs. .. Doesn't have some of the amenities of larger ski resorts. ..ie: some of the lifts seemed dated and slow, not many foot rests, runs not well labeled... However the snow was fantastic, we never waited in line (and it is a holiday week), and our ski instructor seemed to like his job! Eat early on the mountain if you are going to, they close must of those 2ish..then your only option is the bar in the lodge ..oh and they have a parking lot close in for cars with more than 3 occupants, take the closer parking families! overall we enjoyed the value AND beauty of this resort."
Tripadvisor,Bridger,15-Mar,negative,3,"We loved Bridger! While it is ""smaller"" (fewer lifts, runs) than other mega-resorts, it is more than big enough to be enjoyable for all levels of skiers on a multi-day ski vacation. Lift prices (especially for kids) are unbeatable! We didn't encounter any lines/crowds and the snow was spectacular! Varied terrain - wide open spaces and trees and everything in between. We didn't cover any of the extreme terrain, but it was fun to watch from the lifts as other skiers tackled the ""scary stuff"". We will return!"
Tripadvisor,Bridger,15-Dec,positive,4,"My family hasn't ever skied before so we signed up for a family lesson - it was an hour and a half long, and reasonably priced. The instructor (Mariah) was great and worked with each of us at our own level. The place is well run and we had a blast! Thanks Mariah\n\nRyan, Alicia, Ali, and Josiah"
Tripadvisor,Bridger,15-Dec,negative,3,"This is the best skiing in Montana, even the ""world famous"" Big Sky does not stand a chance against bridger bowl, this is the place to ski, with very reasonable lift prices, skiing for all skill levels, and pretty good food."
Tripadvisor,Bridger,16-Jan,positive,4,"It's just a short drive from Bozeman and it has the best snow. This is a local favorite and once you go you will know why. Other ski areas get more hype but if you are looking for a true ski experience, this is the place. Its the real deal."
Tripadvisor,Bridger,16-Feb,positive,5,This is one of the original ski areas in Montana that has typically had excellent snow coverage and usually early in the ski season. It's terrain is also very family friendly and yet offers challenging slopes for those that want to push the limit.
Tripadvisor,Bridger,15-Dec,positive,5,I personally have never ben there .my daughter goes there often and says it is a great place to ski.
Tripadvisor,Bridger,16-Apr,negative,3,"Nice quiet slope. No high speed quads, but nice place close to Bozeman to board with the locals. Has some awesome snow and really nice runs. Combined with the cheap lift tickets it's hard to beat!"
Tripadvisor,Bridger,16-Mar,positive,4,"While not exactly a ski ""resort"", Bridger Bowl offers a great ski/snowboard experience for all levels. Most visitors will stay in Bozeman, but there are limited accommodations near the mountain. Scenery is exceptional as is the snow quality and employees. Don't miss Jimmy B's or the Grizzly!"
Tripadvisor,Bridger,16-Feb,positive,4,"After moving to Bozeman from Park City, Utah I was quite surprised and pleased with this ski resort."
Tripadvisor,Bridger,16-Mar,positive,4,Bridger Bowl has so many options of trails for any level of skier. They are so family friendly! Bring your lunches or coolers! Tickets are very reasonably priced
Tripadvisor,Bridger,16-Mar,positive,4,"We lucked out with a bout of cold weather and a modest snow fall on a Spring break Wednesday.\nThe bottom of the hill is pretty shallow, so there are quite a few spots that require poling or kicking to keep going.\nThe Boy goes to MSU and has a season pass. Bridger Bowl folks are really easy to work with. He's had good experience with the office folks and we were all happy with the on-site rental shop. There is another rental outfit right off the parking area that The Boy waved us away from. Don't know why. My rental skis were quite sticky and they cheerfully waxed them on request.\nAll the staff around the resort were really nice and seemed to be tickled with their jobs.\nThe on-site food options were surprisingly un-exorbitant. Typical fare."
Tripadvisor,Bridger,16-Mar,positive,4,"Spent two afternoons here, learning to ski. Great scenery, helpful people in the rental shop. I'm told the powder early in the day was excellent. My five afternoon runs were great!"
Tripadvisor,Bridger,16-Mar,positive,4,"I wish I lived closer to this great resort! This was my fourth visit, and I love the setting, the runs (although I stick to the easier trails), and the great value with reasonable lift ticket prices. The food in the lodges isn't anything to write home about, but then, I don't go there for fine dining."
Tripadvisor,Bridger,19-Mar,positive,4,"If you are an extreme skier, this is your place. The hike to terrain is just unreal. But of course that was way over our heads.\n\nWe are older skiers who prefer steep groomed runs. That is something lacking here. They have great intermediate runs and some very good beginner runs but nothing in between Oh my god and flat runs.\n\nThe lifts and facilities are first rate. The mid mountain restaurant is great."
Tripadvisor,Bridger,19-Mar,positive,5,Took my family skiing last weekend and it was gorgeous! Next to no one on the lower part of the hill and groomed runs with slight powder covering made for a great day to teach my kiddo how to ski!
Tripadvisor,Bridger,19-Mar,positive,4,"No fooling around here. Plenty of snow and powder. No condos,outrageous prices,heated chairs, villages with Jewlers and furriers etc. if you are looking for a Vail,chamonix or whistler head up the road. This family oriented and BIG time steeps,bumps,woods and nice people. The ridge andSchlussmans lift are hike up areas for which you need avelanche beacons. The rest of the area none. Enough gentle terrain as well. Certified ski school. Kids programs for locals every weekend. Also town races. Ski rentals and repairs very nice people too The way it used to be. Come join the fun but I am not telling you where my powder stash is."
Tripadvisor,Bridger,18-Dec,negative,3,"The place is simply amazing, the mountains and the trails are awesome! We had a big group from beginners to advanced and everyone had a blast ! My soon joined the ski school and he got much more confident. We had some issues with our skis , and even being our personal equipment the crew was amazing to support and make out experience delightful and unforgettable! We can’t wait to be back !!!"
Tripadvisor,Bridger,19-Feb,positive,5,Im an upper intermediate skier. The slopes are great. Enough black diamond runs to chose from There is a terrain park for those who want as well. Friendly atmosphere. there is an upper and lower mountain meal lodge. Been going for years. No lineup at lifts. A gem of a find.
Tripadvisor,Bridger,19-Jan,positive,4,"Great skiing and riding located just outside Bozeman, MT. The mountain has a lot to offer with a good deal of varying terrain. The lift system is well laid out and seems to accommodate the crowd well. The lodging areas offer the necessities without the frills of larger resorts. Lift tickets are reasonably priced."
Tripadvisor,Bridger,19-Feb,negative,3,"A smaller ski destination however PLENTY of skiing terrain from back-country/beacon-required ridges to nicely novice; no-pretense; no-glitz; affordable (compared to Big Sky); rarely lift-lines. A community-serving non-profit. Excellent ski school and competent rescue (required, alas, when a companion concussed on hard-pack.... it's why one wears a helmet, right?). The BEST!"
Tripadvisor,Bridger,19-Jan,negative,3,"Bridger Bowl is amazing! It was runs for all levels, and lots of them, you couldn't get bored. Much more reasonable pricing than Big Sky or other more famous ski areas. And the conveyor belts under the chair lifts are fabulous, more ski fields should utilise them."
Tripadvisor,Bridger,18-Dec,positive,5,"My group of 4 adults thoroughly enjoyed Bridger Bowl! Two in our group had never seen snow or been skiing before and the lessons at Bridger really helped them out! My husband and I did lessons on the green slopes with an instructor who really helped teach us some additional tricks and build our confidence on the slopes, we hadn’t been skiing for a couple years. Bridger was amazing! There are a lot of runs and there weren’t big lines or crowds for the lifts! Very affordable price for the three day pass. Hope to be back soon!"
Tripadvisor,Bridger,18-Dec,negative,3,I typically ski in the Tahoe basin - i.e. sierra cement - and it was nice to finally experience some cold smoke!! This is a very nice resort with terrain that will please everyone! We were there over the Christmas holiday and even then we never waited more than a minute or two to get on the lift. Easy parking - and if you carpool it's even better. If you are in the area and looking to ski/snowboard this is a must!!
Tripadvisor,Bridger,16-Feb,negative,3,Most people are drawn to Bozeman to ski Big Sky. Take a day to ski the local hill and always check for the flashing light on the Baxter Hotel. Calling locals to great skiing. Bridger is half the cost and a great experience.
Tripadvisor,Bridger,16-Feb,positive,5,I was in Bozeman for a week of work and took a day to get some runs in at Bridger. This is a great place for sking. It has runs and lifts for all abilities. Definitely enough to keep you busy all day. I skied the groomed slopes and there were Plenty of blue and a few blacks. \nPlus with it being half the price of Big Sky and a lot closer it was perfect if you only have one day.
Tripadvisor,Bridger,16-Feb,positive,5,This is a relatively small ski area about 15 miles from Bozeman. Ski lift tickets are $53 per day and there are at least two ski rental shops at the mountain. I have always visited and skied during the week and have never had a lift line! But I suspect the weekends are busy. Several restaurants on the mountain with warming houses. Great place!! Friendly staff.
Tripadvisor,Bridger,16-Feb,positive,5,Ski here the most out of any other ski resort and love it! I would think it would be very neat if they did night skiing. I love the lodges my favorite is the deer park chalet. Jimmy b's in Jim bridger lodge has the Best food. All the lodges have the best fries me and my friends always look forward to eating them.-
Tripadvisor,Bridger,16-Feb,negative,3,"This area is great to use. Don't expect high speed quads but enjoy the way skiing is meant to be enjoyed. Great variety of slopes, something for everyone."
Tripadvisor,Bridger,16-Jan,positive,5,"We love snowboarding in Montana. The mountains are less crowded then other states and usually much cheaper. We've been boarding for over ten years so we've been all over the US\n\nTypically we do Whitefish (love it there!) but decided to switch it up this year. Glad we did! It was a nice variety. \n\nI have zero complaints. It wasn't packed. We got lucky with awesome snow fall. Restaurants in the area were great. Locals were nice and helpful. \n\nWe decided to go here instead of Big Sky because of price and the fact we hate sharing the mountain with tourists. Even if we are one ourselves.\n\nDon't regret that decision, the mountain was more then what we needed!!"
Tripadvisor,Bridger,16-Jan,positive,5,"Went here on a Sat and the place was absolutely packed. Do yourself a favor. If you're here to ski/snowboard, just spend the extra cash and time to visit Big Sky."
Tripadvisor,Bridger,16-Jan,positive,4,"Good place for the traveller who wants to go snow skiing, but has to hire ski gear. Hire rates and lift ticket costs are much lower than other areas. Whilst I only went there once, I was pleasantly surprised with the friendliness of the other skiers. It is well patronised by the local community which leads to the community feel of the place."
Tripadvisor,Bridger,16-Jan,positive,5,"Having alpine skied all over the world I was wowed by Bridger. Not huge by those standards, but Bridger has everything to offer from fanatical steeps to easy cruisers, and the friendliest of people. Bridger is considered a college ski area but that should not deter any visitor and lift ticket prices are very reasonable."
Tripadvisor,Bridger,16-Jan,positive,5,"A perfect day of skiing at the best""town"" ski area in America.\nFrom the new lifts to the hike and ski ridge terrain, Bridger has it all.\nA mountain tour from Ric C. An instructor in the world renown Snow Sports school, made a perfect way to acquaint us the the old Bridger that we knew from the 90's.\nWow, awesome progress that exceeded expectations.\nThe new Alpine on mountain warmup hut is really cool.\nAwesome views and great vintage pictures throughout the building, make a hot chocolate stop an adventure on its own.\nThis should be a must do for any skier who is old enough to remember ""Cubco"" bindings."
Tripadvisor,Bridger,14-Feb,positive,5,"Love the friendly atmosphere, great snow, nice layout! I'm a lifelong skier and enjoy skiing different areas around the world. Bridger is a gem. Friendly locals -- look for the singing liftop! He's dancing and having a great time. Makes the day really fun when you have an employee enjoying himself and getting everyone involved. Varied terrain. Plenty of beginner runs for learning, great hike-to chutes and steeps. I spent the day hiking and skiing chutes in 2' of snow from earlier in the week. Snow was great and we found several untracked runs to enjoy. It was fun to see the MSU math department skiing together!"
Tripadvisor,Bridger,14-Sep,positive,4,"But this is a beautiful place to visit even in the off season. Leaves are changing and there was snow this week (but it melted), still this long time bowl is as popular as ever."
Tripadvisor,Bridger,14-Apr,positive,4,"Bridger Bowl is a great place to ski/snow board if you like friendly staff, good service and reasonable prices (lift tickets, food, lessons). 2013-2014 was an outstanding snow year and hopefully 2014-2015 will be too. Come and enjoy the great terrain, snow and fun."
Tripadvisor,Bridger,14-Jun,positive,4,"Magnifent snow dotted mountains in June, tall green grass with variety of evergreen trees, creeks rushing with fresh snow melt, antelope, deer and eagles observed along the way, and a gorgeous colorful sunset late in the evening. Drive well worth taking to feel just a little bit more alive!"
Tripadvisor,Bridger,14-Mar,positive,5,"Love this local area, lots of hard terrain and fantastic snow, fewer crowds, great views. Sometimes they open late due to avalanche control and parking is awful, but it's worth it!"
Tripadvisor,Bridger,14-Feb,positive,4,"It had good snow when we visited, but it reminded me of an eastern resort. It certainly was not at all like the massive, steep and deep Big Sky Resort close by."
Tripadvisor,Bridger,14-Apr,positive,4,"Bridger Bowl continues to offer, like everything else in Bozeman, serious, authentic, and challenging experiences and recreation without attitude. The mountain skews intermediate to advanced on terrain, but better access to beginner/intermediate mix came in the 2013/2014 year. This is NOT a resort, but a true local ski area that also offers significant advanced terrain and side-country options."
Tripadvisor,Bridger,14-Mar,positive,5,Loved this place - great slopes for all different levels of skiers - from black diamond son to green-slope mamma (me) - we all enjoyed our day!
Tripadvisor,Bridger,14-Mar,positive,4,"BB w/ it's new Schlasmans lift (or however you spell it) is the real deal. This resort is a powder pigs delight and if you like to hike, you're in heaven. Hit up a local to show you around the mtn. Real friendly &amp; kind folk for the most part."
Tripadvisor,Bridger,14-Mar,positive,4,"Great skiing, great ski instructors, great equipment rental...oh and fabulous FRIES! Bridger is not just for the locals, this hidden gem is close to Downtown Bozeman - 25 minute drive and daily tickets cost less than the other ski resorts near by."
Tripadvisor,Bridger,14-Apr,positive,4,"Still owned by the community, new lifts this year for lower ability skiing people. While, the ridge terrain is some of the most extreme lift served anywhere. Only $50 for a ticket such a deal."
Tripadvisor,Bridger,14-Mar,positive,4,"A caution: No toilet facilities are at the sign-in cabin. So use the ones by the parking lot. A caution: Take the correct skis for the weather. (Otherwise, rent a pair.) The ice was slippery the day we went, so waxed skis were unsafe."
Tripadvisor,Bridger,14-Mar,positive,5,"We were recently here for a YSL ski championship race. The lift tickets are reasonable (esp. when compared to neighboring Big Sky!). We find the Virginia City lift super annoying, but once you get beyond that, there are plenty of high-speed lifts and lots of good terrain. Snow was great and there is certainly plenty of terrain no matter what your level. Really enjoyed our time here."
Tripadvisor,Bridger,14-Feb,positive,5,Our family vacation is to Bridger Bowl.\nThe staff is always friendly and the mountain is just awesome.\nI have skied many different mountains and I just Love this place.\nIt holds the snow great and what that means is it doesn't get wind swept like other mountains. \nThey have the best lift prices and a mom and pop feel to the place. Great for families with easy to extreme terrain.
