Review Site,Ski Area,Review Date,class,Review Star Rating (out of 5),Review Text
Tripadvisor,Discovery,15-Jan,negative,3,"This is a great mountain for kids learning to ski. The bunny hill chair lift is low enough that kids can ride it themselves with no problem. The restaurant in the lodge is not staffed well during weekends, so we stood in line to get lunch for 25 min. Next time, we will bring a sack lunch in our backpack or eat earlier to beat the crowds. \n\nThe ski rental place also gets really, really busy in the mornings. We recommend getting there right when they open at 9am if you are planning to rent skis because the line for rentals is super long by 10am on the weekends."
Tripadvisor,Discovery,14-Dec,negative,3,"Nothing fancy, just an all around good ski hill. No lift lines and the snow was great. Good service with a friendly staff. Reasonably priced. The lodge serves food at reasonable prices and micro brews are available. Nice mix of runs on the front side, mostly double diamonds on the back."
Tripadvisor,Discovery,14-Jan,negative,3,"This is the place to be if you like short lines, wide open runs &amp; value for your money. We came from Florida with our 9 &amp; 10 year olds and they had a blast. One day in ski school, less than $100 for both, and they were riding the greens down the next day with no fear. Ski and stay packages were just under $100 for 2 adults in Anaconda. If they had ski in &amp; out on the mountain I would give the place a perfect 10."
Tripadvisor,Discovery,17-Mar,negative,3,"Well, we caught Disco with plenty of snow and sunshine for our 3 days in early March. Grooming was better than in the past. What a great ski hill. Folks have no idea how big thia place really is. Exceptional value."
Tripadvisor,Discovery,17-Feb,negative,3,"We have skied all over the Pacific Northwest and find that Discovery is our favorite. We are weekday skiers so find that we can ski right up to the lift and make another great run. The groomers do a stellar job of smoothing the slopes and the broad expanses on many runs make it seem like you have the hill to yourself. \n\nI am a blue, blue/black level skier and my partner loves the black runs. We both find plenty of areas to satisfy without getting bored.\n\nThis ski area can ""absorb"" lots of skiers without it feeling cramped or crowded. We are so impressed we plan to get a season pass for the 2017/2018 season."
Tripadvisor,Discovery,16-Mar,negative,3,"Was here for a ski race. Race was well run even though the snow wasn't cooperating. Great value and family vibe. Better food than Big Sky's cafeteria. And, as is typical in Montana, everyone was nice."
Tripadvisor,Discovery,,negative,3,"This is a great place to learn, a beginner and for kids/family. They pay attention to the slopes. If you see something wrong, or someone who may be hurt they are on top of things. Great place for a day out!"
Tripadvisor,Discovery,12-Jan,negative,3,We took our 6th and 7th grade classes to Discovery for a field trip and it was excellent. It was not crowded at all and the rates were reasonable. There are plenty of runs and they have some jumps for snowboarders. The lodge was spacious and had plenty of food and tables.
Tripadvisor,Discovery,11-Mar,negative,2,"Went on Sunday, March 6... had to park over 1/2 mile away, 5-10 min liftlines on painfully slow lifts at base area, old snow, poor grooming, and alot of walking to get to runs off the top. Not what I expected from a small MT ski area that was hyped to be alot of fun and empty.\n\nterrain on the back looked great.. nice and steep, but only if you hit it on a powder day, as it was all bumped and/or scraped off. Groomers were scraped off and inconsistent texture..\n\noh, and the line for the mens restroom was 8 deep.. while people were dressing their kids in the stalls and tightening their ski boots.. reminded me of CA on this day. Not fun.\n\nThat being said, I bet it's a much better experience on a less busy day and with good snow.. so give it a shot if in the area, but don't drive 2 hrs just to go there like we did."
Tripadvisor,Discovery,,negative,3,Great lift ticket prices. Kidsa had a great time. Small lift lines. Will go back!
Tripadvisor,Discovery,12-Feb,negative,3,"If you want great skiing without a big expense, head to Discovery. It is a bargain from lift tickets to food in the restaurant. You can find any kind of terrain at Discovery. Just remember double black diamonds ARE double black diamonds."
Tripadvisor,Discovery,12-Mar,negative,3,Loved that it was very kid friendly and not at all crowded. Prices very reasonable.
Tripadvisor,Bridger,13-Jan,negative,2,"Dress warm for this gem in the rough. Don't get me wrong I love the mountain it just needs a few fixes. Please add a buss from the parking lots well below the base lodge. add a high speed lift from the bottom so that when the wind blows (and it always blows) you get out of it faster. And lastly fix your anamometer, If I had known it was actually 20MPH I would not have driven up, I would have gone to nearby Yellowstone's North end."
Tripadvisor,Bridger,13-Jan,negative,3,"Bridger is a decent mountain that is only 15 miles from downtown Bozeman. There is a good sized bunny hill for the beginners and lots of intermediate terrain. For the more extreme skiiers, bring your transceiver and shovel to hike the ridge."
Tripadvisor,Bridger,15-Feb,negative,3,A little bit of everything makes this an enjoyable experience for beginners to experts. Very nice choice of places to eat and drink as well.
Tripadvisor,Bridger,15-Feb,negative,3,"Do not be fooled by the low price (1/2 of Big Sky) this is THE place to ski, weather you want steep and deep or first time terrain. Friendly natives and a great trip. No housing and you ned to drive back to Bozeman each day (16 miles)"
Tripadvisor,Bridger,14-Dec,negative,3,Ski instructors are very good and again their prices are very reasonable. There are enough ski options on the mountain to make it adventurous without being overwhelming.
Tripadvisor,Bridger,12-Jul,negative,3,"We have been to Big Sky skiing several times and had great skiing. A friend suggested we try Bridger Bowl for a great day of skiing, and we were so glad we took their advice. \nAlthough it is a relatively small ski area, don't let that fool you,.\nThey get great powder, and there are long runs for every level of skier. \nBridger Bowl is such a short drive from Bozeman, we enjoy staying there and being on the ski hill soon. Wouldndefinitelynrecommend to any level of skier."
Tripadvisor,Bridger,12-Feb,negative,3,"Bridger Bowl is certainly the best ""local"" ski area in the Rockies, and perhaps in the country. The ""cold smoke"" powder days, although rare, cannot be forgotten. Bridger has runs ranging from beginning to extreme (i.e., hike up to the ridge with a partner and other equipment). Bridger has been featured in several movies.\nDon't tell anyone about Bridger because the lift lines are still usually short-to-none, and this is a non-profit ski area: The lift tickets are very reasonable.\nThere is no lodging at the base, although the food is very good. You have to drive (or take a bus) from and to Bozeman, about 20 minutes. Big deal! This is not like Big Sky and/or Moonlight Basin, which are about 45-60 minutes from Bozeman. You might want to ski both areas and compare the experience. The people you meet at Bridger, including locals and others from distant places like Minnesota, North Dakota, and Canada, are usually very friendly and entertaining, at least for a ""local"" like me. Many of my best memories are from Bridger Bowl."
Tripadvisor,Bridger,12-Feb,negative,3,"We added a ski day at Bridger Bowl before heading to Big Sky for a week,and are SO glad we did! It ended up being the 'best day of the year' per one of the regulars there--lots a fresh powder and great conditions. It was actually the best powder skiing day of our week. It was a busy Sunday but lines weren't bad at all. The ticket prices make this a super value. We talked to a family in the clean lodge (good rest rooms) and they absolutely love their local ski spot. We did too--there's something there for everyone!"
Tripadvisor,Bridger,12-Feb,negative,3,Right from the first phone call to book a trip the ladies were friendly and easy to work with. We made multiple changes on our itinerary and never had an issue. There were no surprises when we arrived other than the depth of the powder that we had to plow through on the hill. We were at Bridger for 4 days and it dumped snow every day. This was one of the best snowboard trip trips I have made.
Tripadvisor,Bridger,19-Aug,negative,3,"What a find. I’m recommending this quaint ski destination to my sons. How nice to find a family friendly resort that isn’t so mammoth you feel like you are competing with the world. Only 16 miles up the hill from Boseman, many lifts to offer variety. Wish I still could ski and I’d definitely go back."
Tripadvisor,Bridger,19-Jan,negative,3,Had a pass this year and was absolutely blessed. The beauty is unsurpassed. The runs are so outstanding. The people are lovely. The warming huts are inviting and a great place to visit. You won't ski many more wonderful places.
Tripadvisor,Bridger,19-Mar,negative,3,"I dislike all the big mega resorts with their arrogant attitudes and exorbitant prices. If you feel similar go to Bridger Bowl. It is only 16 miles outside of Bozeman, but you do not see the resort until you are about 0.5 miles away. It has the most natural appearance and feeling of all resorts I have visited. There is ample amount of skiing terrain for the majority of skiers for a few days and if you are an expert, you just hit the jackpot. Don't forget your avi beacon if you decide to go to the expert level ridge terrain. Food prices are reasonable with hamburgers at $4 and great taco salad at $10. Tasty food as well.\nOnly con is that it aims for local clientele. Very few signs and directions at resort of where to go to park, drop off area and how to go to hit slopes, etc. Hey, but if I must act confused or ask questions so be it. Loved this place."
Tripadvisor,Bridger,11-Mar,negative,3,"We skied here 1 out of our 4 days skiing and enjoyed it more than Big Sky. For $47, you can't beat this as compared to $81 for Big Sky ($77 online). Nice little place, but after a day we had skied most everything.\n\nIf you're in the area, you need to try out Bridger Bowl."
Tripadvisor,Bridger,11-Jan,negative,3,"Value was decent at $50 for lift ticket and $25 rentals. Good variety of skiing. Dining options were good considering this is a community owned ski area.\n\nLift guys could possibly be a bit more courteous since we arent all expert skiers. A few miles outside Bozeman but no big deal, just be careful driving if very early in the mornings."
Tripadvisor,Bridger,12-Mar,negative,3,"We have had mid-week season passes to BB for the past several years. When we first arrived in Bozeman, I thought, well, we might ski here occasionally. But skiing one or two days a week all season really improved our skiing. The treed routes (they are not official runs) are what MAKE the mountain for us. And of course, there is always the Ridge to move up too, once you get good enough."
Tripadvisor,Bridger,,negative,3,"Large variety of trails. Cheap and very friendly!!! Good food, only 20 min away from Bozeman. Love it,"
Tripadvisor,Bridger,12-Feb,negative,3,"nice skiing, and not with the 'be there and be seen' crowd. You want to ski or look good? go for the skiing. Lines at the lifts are not horrible. Go for it!"
Tripadvisor,Bridger,13-Feb,negative,3,Great terrain for a medium size Mountain. Location is 16 miles from Bozeman so stay in Bozeman and drive!
Tripadvisor,Bridger,13-Mar,negative,3,I work up at Bridger and am always stoked on powder days. Schlushmens lift brings you to some rad steeps and plentiful powder skiing. Love this hometown resort. Don't forget your apres ski/board beer at Jimmy B's.
Tripadvisor,Bridger,19-Dec,negative,3,The hill is very heavily used and ridden that it was ruts/ice from people’s boards. Biggest problem is they need more snow (not their fault). Lots of very nice people to talk to. The lodge and bar were completed packed and it was hard to find anywhere to sit. Overall a good day.
Tripadvisor,Bridger,16-Mar,negative,3,"There is plenety of sking for all skill levels here and low to no waiting in lines, even weekends. The ski tickets are quite reasonable. This is a nice place to take a break from the crowds and enjoy a place the locals call home. Ski scools are top notch and are kept small."
Tripadvisor,Bridger,22-Jan,negative,2,"Took family on 2 seperate days during a vacation to ski at Bridger Bowl- the first day was wonderful-rented from Bridger Bowl-had great equipment and experience but on the next visit-had to rent from Roadhouse Sports-just across parking lot from Bridger Bowl- equipment was faulty and put my kids life at risk- when one child had to walk down mountain because board too small-she returned to rental place- the girl who rented said ""OH I KNEW YOU WOULDNT BE ABLE TO STAY UP BUT OH WELL"" and my other daughters skis would not stay locked to boot appropriately--after 2 rescues from ski partrol- they noted the defective skis and apologized but said it was a bad rental place-both girls never skiied that day and left in tears- WOULD NEVER RENT FROM THEM-they knowingly put MY DAUGHTERS LIFE AT RISK for a rental fee!!!!!!"
Tripadvisor,Bridger,14-Jan,negative,3,"This is a local ski slope just outside of Bozeman. Big Sky is 1.5 hours away, but Bridger is 20 minutes. The lift tickets are very reasonable and the place is not crowded. I didn't feel cheated by a half day of skiing because the prices are low."
Tripadvisor,Bridger,12-Dec,negative,3,I love Bridget so much it is awesome the only thing I dislike mildly is lift speed and I know that is hard to change but if you can please Bridger speed up the lifts to make the last run of the day
Tripadvisor,Bridger,13-Feb,negative,3,This is our local hill. It has a lot of difficult terrain with a reasonable amount of easier stuff. Snow is usually pretty good.
Tripadvisor,Bridger,13-Jan,negative,2,"For a ski hill its prett lame, especially for montana. There are so many mountains and so much snow. you would think someone would build something to top this"
Tripadvisor,Bridger,13-Jan,negative,3,"I've skied Bridger a handful of times over the last 15 years and am never disappointed. Short lift lines, great terrain for all levels of skiers and friendly people. Always love skiing the Cold Smoke. If your in Bozeman set off to ski Big Sky, don't turn your nose up at Bridger. You won't be disappointed and you can't beat the value anywhere."
Tripadvisor,Bridger,18-Dec,negative,1,"My friend was visiting from Germany. I wanted to show her around Montana. She has never skied before. I went to college at MSU, and recall great experiences and $30 lift ticket prices.\n\nI was excited to give her a great Montana experience. We arrived for half day skiing, purchased our tickets, and got geared up. When we got to the lift line, the power went out and all skiing was closed. Although it is not likely that the power outage was their fault, their subsequent behavior was appalling. I asked for a refund of the ticket as we were completely unable to use the tickets at all. The ticket office people were rude and condescending when approaching them about a refund. I called the office a couple days later to ask if we could return to attempt another visit using our already purchased tickets. Again, the ticket office staff were rude and condescending. Basically elitist pricks. They made it sound like I didn’t belong in Bozeman where everyone apparently has excessive amounts of money to throw around. They made it sound like it was my fault for their power outage. The person on the phone stated that it was my fault “for not arriving earlier in the day”. Unfortunately our itinerary only allowed for a late half day visit. \n\nNot only have they refused to honor our unused tickets but they made themselves sound like rootless cosmopolitans who are too elitist for your average Montanan. \n\nI recommend avoiding this place. Bridger operates on public land leased to them but they don’t act like they respect their privilege to do so.\n\nSave your money and invest in randonee gear and explore the mountains on your own."
Tripadvisor,Bridger,18-Dec,negative,3,"Went in 1999 and they improved a lot. More things for skiing. New place for beginners separate from the experience skiers. You can bring your dogs, too. Have snow making machines. Ready anytime in winter."
Tripadvisor,Bridger,18-Feb,negative,3,"We had the mountain to ourselves on a recent COLD February morning. While the lodge leaves you feeling that it is lacking, the skiing is top notch!"
Tripadvisor,Bridger,18-Feb,negative,2,Even though the tickets are affordable the crowds have really increased and the kids ski very fast and out of controll\nThere isn't much supervision controlling speed and drinking on the mountain by the skipatrol or the mountain staff.
Tripadvisor,Bridger,17-Nov,negative,3,"For those of whom don't ski they may sit inside, enjoy hot coffee, cocoa and gaze out the huge windows to watch the beauty of dancing slopes of the Bridger Mt's. There are also low-cost lessons for all levels w/ lockers to place all items. It's good to arrive early so you may find a free place to park or take the free shuttle to the slopes. For skiers think cold w/ proper layers of clothing. If one loses their hat, gloves they have lost &amp; found. Enjoy all w/ camera. Great 1st aid station."
Tripadvisor,Bridger,17-Mar,negative,3,"We had spring skiing conditions and a need for some WAX. No crowds, friendly atmo. Potential for some epic powder skiing above the in area lifts - need avy gear. Price is right, compared to Big Sky"
Tripadvisor,Bridger,17-Mar,negative,3,My first visit to Bridger Bowl yielded a fantastic Spring Day. I enjoyed the terrain. Next time I'll be prepared to hike the Ridge.
Tripadvisor,Bridger,17-Feb,negative,3,"We are coming every year here for our family week long ski trip. This is not a huge resort, but there are enough trails for a week, with various levels. The prices are very reasonable, which is important for a family of 4 adults! We rent our skis from the lodge, book our hotel with the reservation center, and all the staff is extremely nice and friendly. Thanks Travis for always helping us! We love Bridger and will come back every year until we can ski for free at 80, right?"
Tripadvisor,Bridger,17-Mar,negative,3,"Travelled with my daughter on a spring break trip. Snow and terrain were awesome. We have been coming here for years as a family, best ski area for the money."
Tripadvisor,Bridger,17-Mar,negative,3,"The ski area is getting to be much more crowded than it used to be, but is still my top choice in the Bozeman/Big Sky area for a weekday ski. There is a lunch cafeteria at the base and also one on the mountain by the bridger lift with some homemade food options."
Tripadvisor,Bridger,17-Mar,negative,3,"Bridger Bowl is a wonderful local ski area with reasonable rates for skiing and very competent people working in all phases of resort operation. The ski patrol is first class. The snow can be a little variable from year to year, but when it's good it's really good. Unfortunately, it has become too popular so weekends can be a total zoo."
Tripadvisor,Bridger,17-Feb,negative,3,Bridger Bowl is a great local ski area. It is not crowded on the week days unless it's a holiday. Great runs for all levels of skiing.
Tripadvisor,Bridger,17-Feb,negative,3,"Just 20 minutes from beautiful Bozeman, Montana, Bridger is the perfect area to take the family to ski! No long lines, great instructors, amazing conditions. You cannot beat Bridger for best Return on Vacation Investment!"
Tripadvisor,Bridger,15-Mar,negative,3,"Bridger is a great mountain that is only about a 15-20 minute drive from downtown Bozeman. Most people probably visit Bozeman from out of state to ski nearby Big Sky Resort, but that's fine with us."
Tripadvisor,Bridger,15-Apr,negative,3,"Bridger Bowl is only 16 miles from Bozeman making it a playground for winter sports enthusiasts in the area. Excellent expert terrain, less expensive than many ski areas, inexpensive season passes, all lifts have moving carpets for smooth loading. Been skiing/snowboarding there for nearly 30 years now."
Tripadvisor,Bridger,16-Mar,negative,3,Our first time to Bridger and really enjoyed it. Affordable skiing and a nice variety of terrain. Blessed with fresh snow so had lots of powder to play in but also nice groomers. Staff is friendly too.
Tripadvisor,Bridger,16-Feb,negative,3,"Fantastic fun for the family! Great runs, friendly and low key, totally uncommercial and anti-resort in nature, with a price point to match."
Tripadvisor,Bridger,16-Feb,negative,3,"Bridger is my favorite place to ski and mostly that is because of the people that work here. Don't get me wrong, the slopes are great. My kids are 8 and 10 and they can go up virtually any chairlift and find their way down without getting into trouble. There is truly something for every level of skier. The ski school is fantastic. We generally get our kids a 90 minute private lesson because we only get out a couple times each year and we have never been disappointed. Patrick is our favorite instructor and my 10 year old daughter requests him every year. There are 4 lodges that serve food and the prices are reasonable and the food is good. The people working on the mountain, whether they are serving food or running the chair lift are fantastic. They are smiling and happy and always have kind words. I have no idea why anyone would spend twice as much to go to Big Sky when Bridger Bowl has so much to offer. It is a short drive from Bozeman which has lots of choices for lodging and food."
Tripadvisor,Bridger,16-Jan,negative,3,"Good terrain, but slower lifts. Still short lines compared to bigger resorts. Be sure to get some of the famous fries at the mid-mountain lodge. But be forewarned, the serving is not for a single person-- definitely need to share!"
Tripadvisor,Bridger,15-Mar,negative,3,"We had a great ski experience at Bridger! The benefits of skiing here outweighed driving to Big Sky \n\nPros: Very economical - young kids free if only asking on bottom of mountain, 20-30 minute drive from Bozeman, easy parking, rental, lift tix, children class sign up, ski school was helpful for our 6 year old and ended up being solo in group class, not crowded, very short lift lines, good slopes, modern lifts.\n\nCons: not as extensive or large as some competitors..., more limited terrain park, some longer flat areas down low.\n\nNeutral: Culinary/ bar options are fine but less extensive than larger competitors"
Tripadvisor,Bridger,15-Jan,negative,3,"Even though I fell and thought my collar bone was broken, I still had fun. The staff really helped out when I fell and got me down the mountain and to the aid station quick. Before my incident, I was having a ton of fun and was blown away by how beautiful it was and how great the powder was!"
Tripadvisor,Bridger,15-Jan,negative,3,"Amazing mountain. Really good terrain for everyone, from beginner flats on the bottom half to the crazy stuff off the schlasman chair. What really made me fall in love with this place and Bozeman in general though is the people. Everyone is super friendly and doesn't hesitate to point you towards the goods.\n\nCan't wait to go back :)"
Tripadvisor,Bridger,18-Mar,negative,3,"We experienced one of the greatest snow days on our recent vaction. The lodge is very comfortable, the food was exellent and the sking was fantastic. We were there midweek and there was little to no waiting on the lifts. There are many diverse runs and excellent lifts. Looking forward to going there again."
Tripadvisor,Bridger,18-Mar,negative,3,"I was told Bridger Bowl was a good mountain to ski, so I checked it out. It was pleasant. I went in the week, so it wasn't busy. There were no lines to the chairlift. I got quite a few runs in. There are some challenging trails there. It is a moderate sized mountain and not small by any means. The price of a lift ticket for the day is definitely worth it."
Tripadvisor,Bridger,18-Jan,negative,3,"Loved skiing Bridger Bowl! Lots of easy trails but once you get above them, there’s lots of fun variety. Alpine lift gets you up into some gorgeous runs that smell like Christmas trees. Pierre’s Knob has some pretty fast/steep runs. The lodges are clean &amp; well-maintained; food is perfectly reasonable."
Tripadvisor,Bridger,15-Jun,negative,3,"If you want to ski or just get in touch with nature then this is the place for you. If, like me, you have hard, icy snow in your country then Brider Bowl has lots of soft, fluffy snow. There are easy, hard and bumpy runs, each with a spectacular view from the top. You must ski the bowl some time. In summer, an equally nice place to visit. The drive up to Bridger is part of the fun going under stone arches and passing rivers and ranches on the way."
Tripadvisor,Bridger,16-Jul,negative,3,"Was in the area visiting friends. They brought us up to Bridger Bowl to see where their kids ski in the winter. Even in the summer, the area is breathtaking..."
Tripadvisor,Bridger,16-Mar,negative,3,"Close, great terrain, cheap, and fun. When there is snow its one of my favorite mountains to ride. Its a must experience for sure."
Tripadvisor,Bridger,15-Nov,negative,3,We bought a season pass and loved that we could go up easily on any week day and park a short walk from the ski slopes. I had an accident on the last day of the season and they took great care of me too!
Tripadvisor,Bridger,15-Dec,negative,3,"Can't beat the price for kids, only $19. Decent variety of runs. .. Doesn't have some of the amenities of larger ski resorts. ..ie: some of the lifts seemed dated and slow, not many foot rests, runs not well labeled... However the snow was fantastic, we never waited in line (and it is a holiday week), and our ski instructor seemed to like his job! Eat early on the mountain if you are going to, they close must of those 2ish..then your only option is the bar in the lodge ..oh and they have a parking lot close in for cars with more than 3 occupants, take the closer parking families! overall we enjoyed the value AND beauty of this resort."
Tripadvisor,Bridger,15-Mar,negative,3,"We loved Bridger! While it is ""smaller"" (fewer lifts, runs) than other mega-resorts, it is more than big enough to be enjoyable for all levels of skiers on a multi-day ski vacation. Lift prices (especially for kids) are unbeatable! We didn't encounter any lines/crowds and the snow was spectacular! Varied terrain - wide open spaces and trees and everything in between. We didn't cover any of the extreme terrain, but it was fun to watch from the lifts as other skiers tackled the ""scary stuff"". We will return!"
Tripadvisor,Bridger,15-Dec,negative,3,"This is the best skiing in Montana, even the ""world famous"" Big Sky does not stand a chance against bridger bowl, this is the place to ski, with very reasonable lift prices, skiing for all skill levels, and pretty good food."
Tripadvisor,Bridger,16-Apr,negative,3,"Nice quiet slope. No high speed quads, but nice place close to Bozeman to board with the locals. Has some awesome snow and really nice runs. Combined with the cheap lift tickets it's hard to beat!"
Tripadvisor,Bridger,18-Dec,negative,3,"The place is simply amazing, the mountains and the trails are awesome! We had a big group from beginners to advanced and everyone had a blast ! My soon joined the ski school and he got much more confident. We had some issues with our skis , and even being our personal equipment the crew was amazing to support and make out experience delightful and unforgettable! We can’t wait to be back !!!"
Tripadvisor,Bridger,19-Feb,negative,3,"A smaller ski destination however PLENTY of skiing terrain from back-country/beacon-required ridges to nicely novice; no-pretense; no-glitz; affordable (compared to Big Sky); rarely lift-lines. A community-serving non-profit. Excellent ski school and competent rescue (required, alas, when a companion concussed on hard-pack.... it's why one wears a helmet, right?). The BEST!"
Tripadvisor,Bridger,19-Jan,negative,3,"Bridger Bowl is amazing! It was runs for all levels, and lots of them, you couldn't get bored. Much more reasonable pricing than Big Sky or other more famous ski areas. And the conveyor belts under the chair lifts are fabulous, more ski fields should utilise them."
Tripadvisor,Bridger,18-Dec,negative,3,I typically ski in the Tahoe basin - i.e. sierra cement - and it was nice to finally experience some cold smoke!! This is a very nice resort with terrain that will please everyone! We were there over the Christmas holiday and even then we never waited more than a minute or two to get on the lift. Easy parking - and if you carpool it's even better. If you are in the area and looking to ski/snowboard this is a must!!
Tripadvisor,Bridger,16-Feb,negative,3,Most people are drawn to Bozeman to ski Big Sky. Take a day to ski the local hill and always check for the flashing light on the Baxter Hotel. Calling locals to great skiing. Bridger is half the cost and a great experience.
Tripadvisor,Bridger,16-Feb,negative,3,"This area is great to use. Don't expect high speed quads but enjoy the way skiing is meant to be enjoyed. Great variety of slopes, something for everyone."
Tripadvisor,Bridger,14-Feb,negative,3,"Very nice terrain, helpful staff. Need to get there early to avoid a long walk from the parking lot. Wish they had shuttle service from Bozeman on weekdays."
Yelp,Snowbowl,7/26/17,negative,3,"A group of 5 had made plans to try the zip lines at Sowbowl. Based on our group size and the time of day, as their recording said to leave a message. We left no less than 4 messages over the span of 3 days. Not once did a single employee bother to call us back to confirm that our requested time was okay. We did show up and they were wonderful to us. The experience was fun but a tad slow due to the group of nearly 20. Nothing special that I have to go back for more. Appreciate the staffs friendliness and safety."
Yelp,Snowbowl,8/23/15,negative,1,"I wasn't allowed on the zipline tour because of my weight.  That's fine, but my group should have been refunded.  The weight requirement is barely featured on the website, and not at all featured on the waiver--the employees at Snowbowl even admitted they've been trying to convince their boss to make it more prominent.  (I can promise you that their policy of not giving refunds is a lot more prominently featured.)  The best the boss (I think it was Nick?) could say was that they couldn't up the weight maximum without increasing the minimum too, which I guess would interfere with all the 60-pounders trying to ride.

So thanks for ruining our Friday afternoon, and I especially enjoy being called out for being a fatass in front of all your customers."
Yelp,Snowbowl,7/22/15,negative,3,"This review is for the new zip lines. for comparison I have been on a number of these throughout the western hemisphere. I think whoever taught the workers may have been overly cautious, but while the lines where fun and nice and long and high, you can not enjoy the ride. 
on all others we've been on, the instructions were similar in going fast or slowing down, you were able to what you wished. 
on these you had to watch the landing crew and go into high drag mode when the signaled you hence not being able to enjoy the views or speed at your leisure. the stopping system was identical to others we have experienced but could land at any speed. 
also the hike to the second line is grueling. other places have had some kind of transport up the hill like a surplus military transport or the like. 
the price point is correct for what you get with the exception of the lack of transport. 
the pizza was good but needs more sauce."
Yelp,Red Lodge,3/1/19,negative,2,"First off, this was an awesome mountain to ride. Lots of fresh powder and good tree runs. Lifts were pretty slow but I'm fine with that. Unfortunately the upper level decision makers seem pretty trashy because they charge people ""holiday"" rates even when it's not a holiday, and they don't disclose it on their website. So if you drive two hours to ride here you get a nice little surprise. How do they do this? Here's how, they make there own holidays up and call them real. For example, the end of February through April is all holiday rates because that's when spring break vacations are taken. So apparently that's a holiday now. Zzzzz. They must be struggling if they have to fool their customers into paying more when they arrive. Just be careful. Chances are it's a ""holiday"" when you're going... lol"
Yelp,Red Lodge,2/1/15,negative,3,"Over all we had a nice time and almost everyone was helpful and friendly. There was a rude gentleman running the 3 chair lift and got upset when a little girl (5-6) lost her ski and  this mother of 2 tried to get it back on and asked him to stop the chair, he didn't try to help out just stood there."
Yelp,Red Lodge,2/9/16,negative,2,"I purchased my pass from Red Lodge Mountain reps at Scheels which is basically a pick 6 price for 7 days. When I got to the mountain, they tried to charge me for a day pass that should have been paid for.  I wanted to use the 7th day (the weekday). I was not allowed to despite my voucher.  There were no black out dates for this voucher.  The only restriction was that it had to be used on a weekday.  The day I went was a Friday.  I was told by the ticketing gal to wait at the customer service window.  A very nice lady there attempted to help me but couldn't figure out how to make the voucher work.  She called for a manager.  I waited for an inexcusible amount of time for the manager on duty to get to the window.  The manager (Annalee) refused to investigate the situation as to why my voucher was not being honored.  Her response was, literally, ""it's not my problem.""  Fine.  I said I'd like to speak to HER manager.  Annalee REFUSED to even call her manager.  By the time Annalee was done with her vitriol of not being able to help me, raising her voice to me, and refusing to bubble this up after me having to wait an inexcusably long time just for her to get there, it was almost 1230.  So much for ANY riding that day.  Fix your staff and get a better front end manager who possesses higher reasoning skills instead of being a concrete, shrill voiced wall whose only words are, essentially, ""no"" and ""I don't know"" coupled with variations of not-our-problem.

I messaged the mountain via facebook and was given sales manager Jeff Carroll's contact info.  Jeff set up a phone appointment with me to discuss this.  He never called at the appointed time.  He didn't call at all later either.  I emailed him wanting to bubble this up further.  He set up another phone appointment with me.  He made that one.  It lasted less than 5 minutes of him saying (paraphrasing here) ""do you want a refund or not.""  Basically, he was kicking me off of the mountain for his staff's refusal to honor their sale.

This incident was the last straw.  I have been to the mountain before and dealt with the exceptionally rude ""Old Man Miami"" as other riders know him.  I also witnessed bartenders serving blatanly drunk folks, patrons way beyond reasonably inebrieated, which is against Montana law.  These drunken folks then hit the slopes with no one stopping them.  However, if you dare not have a leash on your snowboard, you will be stopped and berated.

Don't bother with this place.  Go elsewhere where staff knows what they are doing and actually enjoy being there.  Go somewhere that is not as icy as these slopes.  Bridger is leaps and bounds better."
Yelp,Red Lodge,1/29/12,negative,3,"Decent place to snowboard for the area. Cheap lift tickets, but slow ski lifts.

Although, i still had a good time the ski lift guy ""ronnie"" was very rude to myself and a lady with 2 kids. I was very surprised that a small local place like this would have employees that treated there first time customers like that.

Next time i'm in the area i will surely drive the extra hour to Bigsky area.

Oh beware!! Montana law! You need to have a ""leash"" attaching you and ur snowboard while your on the ski lift."
Yelp,Discovery,1/10/22,negative,1,"Myself along with my group of 6 people will never
be returning to Discovery. We refuse to fill the
pockets of owners that do not care about their
customers. The owner and the old lady were
beyond rude to my friends and family in an
emergency situation that happened to myself. I
was in the wrong in the situation and made an
honest mistake. The ski patrol had to stay an hour
late to get me to safety and they made it very
known how big of an inconvenience it was to help
me. How it was handled by Ciche and Beatriz was
completely unacceptable. After the incident, Ciche
and myself exchanged emails, where his
disrespectful attitude only continued. The point of
the email was to let them know how we felt they
had handled the situation wrong with their
attitudes and disrespect. The ski patrol did an
amazing job tracking me down but the attitude that
came with it was unacceptable. I hope nobody else
finds themselves in a bad situation at the mountain
because you will be treated like shit and I wish that
on nobodv."
Yelp,Discovery,1/16/22,negative,2,We bought tickets and lessons for our 12 year old daughter. Due to Covid we had to postpone our trip for one week. Management would not reimburse us. Poor customer service.
Yelp,Discovery,2/16/19,negative,1,Don't do kinderski unless you want your child to stand around for two hours. No one bothered to call the next day to discuss this concern as they said they would. Discussed with the owner and he made me feel bad for calling. Terrible experience. Do not recommend unless you want instructors to make your kid cry then ignore them. Incredible waste of money with the worst customer service and complete disregard for the well being of children I've ever experienced.
